id_in_session,participant.code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started,visited,mturk_worker_id,mturk_assignment_id,payoff,payoff_plus_participation_fee,session.code,label,mturk_HITId,mturk_HITGroupId,comment,_demo,cfg.real_world_currency_per_point,cfg.participation_fee,cfg.matching_method,cfg.compute_distance,intro.1.id_in_group,intro.1.payoff,intro.1.id_in_subsession,intro.1.round_number,import_database.1.id_in_group,import_database.1.payoff,import_database.1.id_in_subsession,import_database.1.round_number,survey.1.id_in_group,survey.1.ip,survey.1.lat,survey.1.long,survey.1.sex,survey.1.date,survey.1.marital,survey.1.children,survey.1.children_number,survey.1.children_first_age,survey.1.language,survey.1.language_other,survey.1.zip,survey.1.ethnicity,survey.1.ethnicity_choice,survey.1.ethnicity_choice_other,survey.1.race,survey.1.race_indian_other,survey.1.race_asian_other,survey.1.race_other,survey.1.religion,survey.1.religion_denomination,survey.1.religion_denomination_other,survey.1.home,survey.1.home_other,survey.1.guns,survey.1.place_growing_up,survey.1.highest_degree,survey.1.elementary_secondary_choices,survey.1.elementary_secondary_choices_incomplete_high_school,survey.1.high_school_choices,survey.1.college_choices,survey.1.after_bachelor_choices,survey.1.major_college,survey.1.major_bachelor,survey.1.country_growing_up,survey.1.us_state_grow_up,survey.1.another_country_grow_up,survey.1.us_citizen,survey.1.us_citizen_options,survey.1.work_last_week,survey.1.profession,survey.1.employer,survey.1.work_tasks,survey.1.unemployed_10_years,survey.1.labor_union,survey.1.household_income,survey.1.income_group_placement,survey.1.sixteen_yo_comparison,survey.1.parental_comparison_standards,survey.1.social_class,survey.1.financial_satisfaction,survey.1.importance_democracy,survey.1.american_pride,survey.1.political_party,survey.1.other_political_party,survey.1.politcal_views,survey.1.executive_branch_confidence,survey.1.congress_confidence,survey.1.supreme_court_confidence,survey.1.military_confidence,survey.1.police_confidence,survey.1.banks_confidence,survey.1.unions_confidence,survey.1.public_ed_confidence,survey.1.press_confidence,survey.1.improve_condition_blacks,survey.1.improve_condition_abroad,survey.1.protecting_environment,survey.1.government_redistribution,survey.1.income_tax_level,survey.1.death_penalty,survey.1.affirmative_action,survey.1.sex_before_marriage,survey.1.same_sex_relations,survey.1.abortion,survey.1.people_helpful,survey.1.people_take_advantage_of_you,survey.1.people_trustworthy,survey.1.payoff,survey.1.id_in_subsession,survey.1.round_number,narrative.1.id_in_group,narrative.1.match_displayed,narrative.1.match_displayed_name,narrative.1.tweet,narrative.1.payoff,narrative.1.id_in_subsession,narrative.1.round_number,ios_discrete.1.id_in_group,ios_discrete.1.match_displayed,ios_discrete.1.match_displayed_name,ios_discrete.1.ios_distance,ios_discrete.1.ios_overlap,ios_discrete.1.ios_number,ios_discrete.1.ios_type,ios_discrete.1.payoff,ios_discrete.1.id_in_subsession,ios_discrete.1.round_number,filler.1.id_in_group,filler.1.target_0,filler.1.input_0,filler.1.is_correct_0,filler.1.target_1,filler.1.input_1,filler.1.is_correct_1,filler.1.target_2,filler.1.input_2,filler.1.is_correct_2,filler.1.target_3,filler.1.input_3,filler.1.is_correct_3,filler.1.target_4,filler.1.input_4,filler.1.is_correct_4,filler.1.target_5,filler.1.input_5,filler.1.is_correct_5,filler.1.target_6,filler.1.input_6,filler.1.is_correct_6,filler.1.target_7,filler.1.input_7,filler.1.is_correct_7,filler.1.target_8,filler.1.input_8,filler.1.is_correct_8,filler.1.target_9,filler.1.input_9,filler.1.is_correct_9,filler.1.payoff,filler.1.id_in_subsession,filler.1.round_number,ios_discrete_pictures.1.id_in_group,ios_discrete_pictures.1.match_displayed,ios_discrete_pictures.1.match_displayed_name,ios_discrete_pictures.1.ios_distance,ios_discrete_pictures.1.ios_overlap,ios_discrete_pictures.1.ios_number,ios_discrete_pictures.1.ios_type,ios_discrete_pictures.1.payoff,ios_discrete_pictures.1.id_in_subsession,ios_discrete_pictures.1.round_number,outro.1.id_in_group,outro.1.comments,outro.1.payoff,outro.1.id_in_subsession,outro.1.round_number,ios_continuous.1.id_in_group,ios_continuous.1.match_displayed,ios_continuous.1.match_displayed_name,ios_continuous.1.ios_distance,ios_continuous.1.ios_overlap,ios_continuous.1.ios_type,ios_continuous.1.payoff,ios_continuous.1.id_in_subsession,ios_continuous.1.round_number,match0.distance_sex,match0.distance_date,match0.distance_miles,match0.distance_ethnicity,match0.distance_ethnicity_choice,match0.distance_race,match0.distance_religion,match0.distance_religion_denomination,match0.distance_country_growing_up,match0.distance_us_state_grow_up,match0.distance_another_country_grow_up,match0.objective_distance_corrected,is_mturker,participant_unique_id,match0.code,match0.sex,match0.date,match0.ethnicity,match0.ethnicity_choice,match0.race,match0.religion,match0.religion_denomination,match0.country_growing_up,match0.us_state_grow_up,match0.another_country_grow_up,match0.zip,match0.city,match0.lat,match0.long,match0.state,match0.state_short,match0.time_started,match0.mturk_worker_id,match0.mturk_assignment_id,match0.session.code,match0.session.mturk_HITId,match0.session.mturk_HITGroupId,match0.objective_distance
12,d75u3kea,0,17,17,outro,End,2020-11-16 19:01:21.432303+00:00,1,A17E*****0OO9,3K27*****1FDF,0.9,1.4,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,12,0.0,1,1,12,0.0,1,1,12,209.66.20.149,39.2946,-76.4357,male,02/10/1965,widowed,0.0,,,english,,21221,0.0,,,white,,,,0.0,,,mobile home,,1.0,farm,no schooling,,,,,,,,usa,MD,,1.0,born usa,full time work,finanace,private business,0.666666666666667,1.0,1.0,0.0416666666666667,0.666666666666667,0.25,0.75,lower class,1.0,0.111111111111111,1.0,democrat,,0.166666666666667,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.833333333333333,1.0,1.0,0.0,0.333333333333333,0.0,1.0,1.0,0.0,1.0,0.0,1,1,12,0.0,Heart,"This participant is a man from Jefferson City, Missouri, who is 30 years old.  He is white.  He does not belong to a religious denomination.  He grew up in Missouri in the United State",0.0,1,1,,,,,,,,,,,12,1033.0,1033.0,1.0,882.0,882.0,1.0,381.0,347.0,0.0,456.0,456.0,1.0,410.0,410.0,1.0,699.0,699.0,1.0,9.0,9.0,1.0,113.0,113.0,1.0,631.0,631.0,1.0,20.0,20.0,1.0,0.9,1,1,12,0.0,Heart,0.0857142857142857,0.851231971067521,7.0,7.0,0.0,1,1,12,,0.0,1,1,12.0,0.0,Heart,1.0,0.0,'continuous',0.0,1.0,1.0,False,0.7217950729640672,0.1742207617611824,False,False,False,False,False,False,True,False,0.1723650758841136,True,54,wglckmmf,male,1990-04-20 00:00:00,False,,white,False,,usa,MO,,65109,Jefferson City,38.57,-92.19,Missouri,MO,2019-11-13 19:04:08.506252+00:00,A2DV*****QU6T,3RU7*****8PSQ,89r4sqa7,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4450923486113863
13,i8qvblkr,0,17,17,outro,End,2020-11-16 19:01:33.190715+00:00,1,A12W*****2ZTE,3634*****9FIH,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,13,0.0,1,1,13,0.0,1,1,13,104.156.201.93,47.3101,-122.2092,male,12/05/1993,never,0.0,,,english,,98002,0.0,,,white,,,,1.0,roman catholic,,one family detached,,0.0,small town,college or some college,,,,bachelors degree,,chemical engineering,,usa,WA,,1.0,born usa,full time work,manager,private business,0.0,1.0,1.0,0.875,0.333333333333333,0.5,0.5,middle class,0.5,0.444444444444444,1.0,republican,,0.833333333333333,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.666666666666667,0.5,1.0,0.666666666666667,0.0,0.333333333333333,1.0,0.0,0.0,1.0,0.0,1,1,13,0.0,Heart,i think he or she was a cool person and kind person,0.0,1,1,,,,,,,,,,,13,962.0,962.0,1.0,276.0,276.0,1.0,1676.0,1676.0,1.0,5.0,5.0,1.0,539.0,539.0,1.0,632.0,632.0,1.0,209.0,209.0,1.0,1191.0,1191.0,1.0,1265.0,1265.0,1.0,27.0,27.0,1.0,1.0,1,1,13,0.0,Heart,0.271428571428571,0.571396870057877,5.0,7.0,0.0,1,1,13,,0.0,1,1,13.0,0.0,Heart,0.28,0.556367646393215,'continuous',0.0,1.0,1.0,False,0.1738686048492419,0.3429709936293217,False,False,False,True,True,False,True,False,0.3197126907707785,True,20,jk6ftjwy,male,1985-07-18 00:00:00,False,,white,False,,usa,MA,,90210,Beverly Hills,34.09,-118.41,California,CA,2019-11-13 23:58:05.609236+00:00,A23M*****X8ZH,35GC*****H3Z2,hjw1y0xn,3G5RUKN2ECGOGJDCXM0N4FYPSJ39NC,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5015308725889603
15,m6inh4p5,0,17,17,outro,End,2020-11-16 19:13:07.886778+00:00,1,AKK6*****4RF6,3A7Y*****YXJ8,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,15,0.0,1,1,15,0.0,1,1,15,47.35.194.33,34.995,-81.9822,female,06/25/1975,never,0.0,,,english,,29303,0.0,,,white,,,,0.0,,,one family detached,,1.0,small town,college or some college,,,,bachelors degree,,art history,,usa,SC,,1.0,born usa,full time work,calligrapher,self employed,0.444444444444444,0.0,0.0,0.458333333333333,0.222222222222222,0.25,0.5,lower class,0.0,1.0,0.333333333333333,independent,,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,0.666666666666667,0.666666666666667,1.0,0.0,1.0,0.0,0.0,1,1,15,0.0,Spade,She is my age and probably had a similar upbringing to me because we are both southern.,0.0,1,1,,,,,,,,,,,15,443.0,443.0,1.0,51.0,51.0,1.0,99.0,99.0,1.0,1740.0,1740.0,1.0,953.0,953.0,1.0,285.0,285.0,1.0,1670.0,1670.0,1.0,221.0,221.0,1.0,506.0,506.0,1.0,22.0,22.0,1.0,1.0,1,1,15,0.0,Spade,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,15,When I clicked on the circles in the very last task it didn't seem to register at all?,0.0,1,1,15.0,0.0,Spade,0.67,0.14839356150753,'continuous',0.0,1.0,1.0,False,0.008553297158098,0.0885411465805753,False,False,False,True,True,False,True,False,0.2815540403398794,True,862,64lh5arh,female,1975-03-24 00:00:00,False,,white,True,protestant,usa,GA,,32129,Port Orange,29.1,-81.0,Florida,FL,2019-11-14 22:56:58.638333+00:00,A12B*****NZT9,3WLE*****62HI,xnjsjbtr,3HYV4299H09K88HPZVRQEW95UMA8EP,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4633722221580612
16,1j6j4llo,0,17,17,outro,End,2020-11-16 19:14:06.642569+00:00,1,AMTT*****RRM7,3YOH*****MKVL,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,16,0.0,1,1,16,0.0,1,1,16,73.253.75.176,42.589,-71.4417,female,06/22/1996,never,0.0,,,english,,01886,0.0,,,white,,,,0.0,,,one family detached,,1.0,small town,college or some college,,,,bachelors degree,,Business,,usa,MA,,1.0,born usa,full time work,Office assistant,private business,0.777777777777778,0.0,0.0,0.958333333333333,0.444444444444444,0.5,0.5,middle class,0.5,0.888888888888889,0.0,democrat,,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1,1,16,0.0,Heart,I imagine the man is conservative and we likely wouldn't get along well.,0.0,1,1,,,,,,,,,,,16,306.0,306.0,1.0,23.0,23.0,1.0,449.0,449.0,1.0,1109.0,1109.0,1.0,1550.0,1550.0,1.0,43.0,43.0,1.0,1076.0,1076.0,1.0,898.0,898.0,1.0,506.0,506.0,1.0,110.0,110.0,1.0,1.0,1,1,16,0.0,Heart,1.0,0.0,1.0,7.0,0.0,1,1,16,,0.0,1,1,16.0,0.0,Heart,1.0,0.0,'continuous',0.0,1.0,1.0,True,0.5178792945364328,0.3019824076072721,False,False,False,False,False,False,True,False,0.2563510638312459,True,887,zem1fxsb,male,1970-03-09 00:00:00,False,,white,False,,usa,TX,,77351,Livingston,30.7,-94.93,Texas,TX,2019-11-13 18:56:38.313206+00:00,A309*****GL4X,3PWW*****982M,89r4sqa7,3S8APUMBJXWVGKFSXIV6NGK6ES8BF5,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5290783365585185
18,h16uzznl,0,17,17,outro,End,2020-11-16 19:21:46.755538+00:00,1,A1M5*****K0HR,3EIC*****CJCU,0.9,1.4,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,18,0.0,1,1,18,0.0,1,1,18,198.228.150.77,47.4351,-122.1165,male,04/28/1990,married,1.0,1.0,26.0,english,,98058,0.0,,,white,,,,1.0,protestant,,less than five apartment,,0.0,suburb,college or some college,,,,bachelors degree,,Finance,,usa,WA,,1.0,born usa,full time work,Financial Analyst,private business,0.0,0.0,0.0,0.708333333333333,0.333333333333333,0.25,0.75,middle class,0.0,1.0,1.0,democrat,,0.833333333333333,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.166666666666667,0.5,1.0,0.666666666666667,0.333333333333333,0.0,1.0,1.0,1.0,1.0,0.0,1,1,18,0.0,Diamond,She will look pleasant though she is 49 years old. She might have two children who were married.,0.0,1,1,,,,,,,,,,,18,1129.0,1129.0,1.0,67.0,67.0,1.0,263.0,263.0,1.0,1215.0,1215.0,1.0,550.0,550.0,1.0,33.0,33.0,1.0,76.0,76.0,1.0,239.0,239.0,1.0,1623.0,163.0,0.0,29.0,29.0,1.0,0.9,1,1,18,0.0,Diamond,0.0857142857142857,0.849770193362287,7.0,7.0,0.0,1,1,18,No Comments,0.0,1,1,18.0,0.0,Diamond,1.0,0.0,'continuous',0.0,1.0,1.0,True,0.4129741008960353,0.3474662699911021,True,True,False,False,True,False,True,False,0.5236763973533761,True,149,p7gxcpdc,female,1971-11-25 00:00:00,True,mexican,white,True,roman catholic,usa,CA,,90017,Los Angeles,34.05,-118.26,California,CA,2019-11-15 01:05:33.664925+00:00,A2XK*****0HWZ,338J*****6AH5,jt7g1wsx,3D06DR5225WW3K2HDRZNNVK9TC2MAX,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.614585488262467
20,ha0lttkl,0,17,17,outro,End,2020-11-16 19:25:36.955438+00:00,1,A2X9*****1S30,39O5*****KC33,0.8,1.3,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,20,0.0,1,1,20,0.0,1,1,20,172.245.110.160,32.9184,-80.6993,female,11/28/1971,married,1.0,2.0,25.0,english,,29488,1.0,mexican,,white,,,,1.0,other,CHRISTIAN,one family attached,,1.0,medium city,college or some college,,,,bachelors degree,,CHEMICAL ENGINEERING,,usa,SC,,1.0,born usa,full time work,BANK MANAGER,private business,0.777777777777778,0.0,1.0,0.708333333333333,0.666666666666667,0.25,1.0,middle class,1.0,1.0,1.0,republican,,0.166666666666667,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.666666666666667,0.333333333333333,1.0,1.0,0.0,1.0,0.0,1,1,20,0.0,Diamond,IN THIS BIRTH IS CALIFORNIA AND AGE IS 54. SHE IS A FEMALE AND NON RELIGION. OUR RACE IS WHITE.,0.0,1,1,,,,,,,,,,,20,1009.0,1009.0,1.0,523.0,523.0,1.0,468.0,1312.0,0.0,272.0,272.0,1.0,1216.0,1206.0,0.0,1352.0,1352.0,1.0,475.0,475.0,1.0,527.0,527.0,1.0,682.0,682.0,1.0,79.0,79.0,1.0,0.8,1,1,20,0.0,Diamond,0.385714285714286,0.426436887950182,4.0,7.0,0.0,1,1,20,NO COMMENDS,0.0,1,1,20.0,0.0,Diamond,-0.11867431640625,1.22885409811236,'continuous',0.0,1.0,1.0,False,0.2092751363990647,0.4541550158307201,True,True,False,True,True,False,True,False,0.514857286566344,True,500,mn20beve,female,1966-01-10 00:00:00,False,,white,False,,usa,CA,,91106,Pasadena,34.13,-118.13,California,CA,2019-11-12 22:59:12.506597+00:00,A25V*****Y08P,3M23*****T6S4,7rkljsaz,302OLP89DZKJUYQQ0259KZFXYWWCAY,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6057663774754349
21,zbohvkq3,0,17,17,outro,End,2020-11-16 19:31:00.291009+00:00,1,A3RH*****GY2U,3N4B*****DKUW,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,21,0.0,1,1,21,0.0,1,1,21,172.220.227.49,35.2283,-78.9831,female,02/14/1994,never,0.0,,,english,,28390,0.0,,,white,,,,1.0,roman catholic,,one family detached,,0.0,suburb,college or some college,,,,bachelors degree,,Biology,,usa,NC,,1.0,born usa,full time work,Radiologic Technologist,private business,0.555555555555556,0.0,0.0,0.708333333333333,0.333333333333333,0.5,0.25,middle class,1.0,0.777777777777778,0.333333333333333,democrat,,0.166666666666667,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.333333333333333,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,21,0.0,Club,I am assuming she prefers the city. She is probably a professional and an atheist.,0.0,1,1,,,,,,,,,,,21,825.0,825.0,1.0,1005.0,1005.0,1.0,502.0,502.0,1.0,140.0,140.0,1.0,389.0,389.0,1.0,773.0,773.0,1.0,285.0,285.0,1.0,80.0,80.0,1.0,29.0,29.0,1.0,1911.0,1911.0,1.0,1.0,1,1,21,0.0,Club,0.671428571428571,0.14258062961781,2.0,7.0,0.0,1,1,21,,0.0,1,1,21.0,0.0,Club,0.779999618530273,0.0777568837053727,'continuous',0.0,1.0,1.0,False,0.3128605361384459,0.4943928015790642,False,False,False,True,True,False,True,False,0.3461139397925009,True,701,453xkww0,female,1978-12-23 00:00:00,False,,white,False,,usa,IL,,98104,Seattle,47.6,-122.32,Washington,WA,2019-11-09 19:13:31.084082+00:00,AS1N*****PCBF,3EKV*****N2D8,69j3kgeb,3566S7OX5DWHOTIUD245TCUGTP0173,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.5279321216106827
22,yd18pnxs,0,17,17,outro,End,2020-11-16 19:31:32.639543+00:00,1,A21R*****Z9T7,3BC8*****3RRS,0.9,1.4,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,22,0.0,1,1,22,0.0,1,1,22,64.203.226.115,32.2279,-80.8876,female,01/09/1982,married,1.0,1.0,10.0,english,,29910,1.0,other,American,black,,,,1.0,roman catholic,,one family detached,,1.0,farm,beyond bachelors,,,,,masters degree,,Accounting.,usa,SC,,1.0,born usa,full time work,Finance,government employer,0.888888888888889,1.0,1.0,0.75,0.888888888888889,0.75,0.5,middle class,1.0,0.888888888888889,0.666666666666667,republican,,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.5,1.0,0.5,0.833333333333333,0.5,1.0,0.0,0.333333333333333,0.333333333333333,1.0,1.0,1.0,1.0,0.0,1,1,22,0.0,Diamond,There are young and very talented person. And  the suitable man.,0.0,1,1,,,,,,,,,,,22,338.0,338.0,1.0,440.0,440.0,1.0,1570.0,1570.0,1.0,502.0,502.0,1.0,154.0,154.0,1.0,1759.0,1759.0,1.0,180.0,180.0,1.0,152.0,102.0,0.0,1073.0,1073.0,1.0,571.0,571.0,1.0,0.9,1,1,22,0.0,Diamond,0.0857142857142857,0.851231971067521,7.0,7.0,0.0,1,1,22,Good survey.,0.0,1,1,22.0,0.0,Diamond,0.02710693359375,0.951884018943692,'continuous',0.0,1.0,1.0,True,0.2712056095905903,0.3031503178844234,True,True,True,False,True,False,True,False,0.5976687206795467,True,249,6qco0ymr,male,1991-11-15 00:00:00,False,,white,True,protestant,usa,CO,,80222,Denver,39.76,-104.87,Colorado,CO,2019-11-12 15:10:13.381490+00:00,A152*****ZBUI,354G*****100H,bo56mv81,3ABAOCJ4R8HOQ09Y2NW9DVZEWSCMQN,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.6885778115886376
23,apkqpqdr,0,17,17,outro,End,2020-11-16 19:35:03.160512+00:00,1,A1RX*****YL1V,3K3R*****19UR,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,23,0.0,1,1,23,0.0,1,1,23,100.36.3.197,47.6357,-122.3244,male,11/30/1988,never,0.0,,,english,,98102,1.0,mexican,,black,,,,0.0,,,mobile home,,0.0,farm,college or some college,,,,bachelors degree,,college,,usa,WA,,1.0,born usa,full time work,designing,private business,0.777777777777778,1.0,0.0,0.0416666666666667,0.888888888888889,0.5,0.5,working class,0.5,0.333333333333333,1.0,independent,,0.333333333333333,0.5,0.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.833333333333333,0.5,0.0,0.666666666666667,1.0,0.666666666666667,1.0,0.0,0.0,0.0,0.0,1,1,23,0.0,Heart,favouritecolourilikethissomuchmyfavonemybestieesfavcolorilivethisshapeilovepinkcolorheart,0.0,1,1,,,,,,,,,,,23,278.0,278.0,1.0,934.0,934.0,1.0,557.0,557.0,1.0,1059.0,1059.0,1.0,654.0,654.0,1.0,1323.0,1323.0,1.0,27.0,27.0,1.0,703.0,703.0,1.0,265.0,265.0,1.0,1227.0,1227.0,1.0,1.0,1,1,23,0.0,Heart,0.0857142857142857,0.851231971067521,7.0,7.0,0.0,1,1,23,nice,0.0,1,1,23.0,0.0,Heart,0.00710693359375,0.987246681525784,'continuous',0.0,1.0,1.0,True,0.0763624841571609,0.6502584023661223,True,True,True,True,True,False,True,False,0.7024200805930257,True,179,il2ox44l,female,1985-08-13 00:00:00,False,,white,True,protestant,usa,IL,,62801,Centralia,38.52,-89.12,Illinois,IL,2019-11-14 01:08:22.795119+00:00,A2DN*****TF5R,3OJS*****X758,zmcpko3j,33TGB4G0LPUCCS0UXYSDTHQZO4NXTR,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.7933291715021167
25,3ut6p5hg,0,17,17,outro,End,2020-11-16 19:39:31.202444+00:00,1,A8I7*****ZVGS,3JWH*****KNBY,0.9,1.4,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,25,0.0,1,1,25,0.0,1,1,25,99.110.169.64,39.9442,-82.8848,male,09/11/1996,never,0.0,,,english,,43227,0.0,,,black,,,,0.0,,,one family detached,,0.0,large city,college or some college,,,,"more than 1 year college, no degree",,Art,,usa,OH,,1.0,born usa,school,,,,1.0,0.0,0.75,0.444444444444444,0.5,0.5,working class,0.0,1.0,0.0,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,25,0.0,Diamond,I feel like this person is probably racist and a republican.,0.0,1,1,,,,,,,,,,,25,748.0,748.0,1.0,1197.0,1197.0,1.0,331.0,331.0,1.0,1100.0,1100.0,1.0,3.0,3.0,1.0,812.0,767.0,0.0,42.0,42.0,1.0,1354.0,1354.0,1.0,700.0,700.0,1.0,118.0,118.0,1.0,0.9,1,1,25,0.0,Diamond,1.0,0.0,1.0,7.0,0.0,1,1,25,,0.0,1,1,25.0,0.0,Diamond,1.0,0.000590788806489,'continuous',0.0,1.0,1.0,True,0.628020620771131,0.0861622452766478,False,False,True,True,True,False,True,False,0.5194711696407072,True,786,68ky0ce5,female,1964-09-04 00:00:00,False,,white,True,protestant,usa,NJ,,19468,Royersford,40.18,-75.53,Pennsylvania,PA,2019-11-12 19:09:28.724242+00:00,A20E*****3VGE,3MMN*****63ME,wz1biodh,3XEIP58NL00DYAS4P7E74BWT1QBLZI,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.7012893514588889
26,5luwbowu,0,17,17,outro,End,2020-11-16 19:42:30.626971+00:00,1,AW0M*****XWCN,3VHP*****PFCF,1.0,1.5,hap6zgo3,,3K3G488TR2LQITOSAOFNWTOSJ3SQ5S,30E2X49V50Q36HM7YJ9NNKHGKHFN3O,,0,1.0,0.5,random,1,26,0.0,1,1,26,0.0,1,1,26,68.11.168.140,30.1546,-92.0283,male,10/01/1986,never,0.0,,,english,,70508,0.0,,,white,,,,0.0,,,mobile home,,0.0,medium city,high school graduate,,,high school diploma,,,,,usa,LA,,1.0,born usa,housework,,,,1.0,0.0,0.5,0.222222222222222,0.75,0.25,lower class,0.0,1.0,0.333333333333333,democrat,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1,26,0.0,Diamond,I imagined her having blonde hair and being breezy and easygoing.,0.0,1,1,,,,,,,,,,,26,1166.0,1166.0,1.0,1166.0,1166.0,1.0,47.0,47.0,1.0,95.0,95.0,1.0,1516.0,1516.0,1.0,1601.0,1601.0,1.0,8.0,8.0,1.0,171.0,171.0,1.0,944.0,944.0,1.0,684.0,684.0,1.0,1.0,1,1,26,0.0,Diamond,0.671428571428571,0.148067452705713,2.0,7.0,0.0,1,1,26,,0.0,1,1,26.0,0.0,Diamond,0.87,0.0342243750233007,'continuous',0.0,1.0,1.0,True,0.0997398091934085,0.3660515863643628,False,False,False,False,False,False,True,False,0.2241628541416155,True,969,hbbucyjq,female,1990-11-04 00:00:00,False,,white,False,,usa,CA,,92345,Hesperia,34.36,-117.32,California,CA,2019-11-10 21:10:20.948812+00:00,A3PQ*****IISU,3WOK*****G0OR,wokbwli5,30EV7DWJTV8VAZFS6H6M1L5U5ZWY66,3NAD71TD7UOOXZN3I6F3RI79EEBL25,0.4968901268688883
